node_name,node_name_source,node_code,node_code_source,node_type,node_type_source,owner,owner_source,latitude,latitude_source,longitude,longitude_source,elevation,elevation_source,province,province_source,operating_region,operating_region_source,copper_balancing_area,copper_balancing_area_source,notes,notes_source
Sainte-Anne-des-Plaines JCT,API,QC_SAP_JCT,API,Junction,API,Hydro QuÃ©bec,API,45.709769,API,-73.824013,API,59,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-Blaise,API,QC_SBL_DSS,API,Distribution,API,Hydro QuÃ©bec,API,48.517773,API,-77.675655,API,308,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Saint-Blaise JCT,API,QC_SBL_JCT,API,Junction,API,Hydro QuÃ©bec,API,48.546375,API,-77.705092,API,315,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Saint-Blaise 2 JCT,API,QC_SBL2_JCT,API,Junction,API,Hydro QuÃ©bec,API,48.481076,API,-77.688322,API,310,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Saint-Bruno-de-Montarville,API,QC_SBM_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.513654,API,-73.367095,API,27,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-Chrysostome,API,QC_SCH_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.114802,API,-73.780991,API,49,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Sainte-Claire,API,QC_SCL_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.598273,API,-70.919371,API,178,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-ClÃ©ment,API,QC_SCM_DSS,API,Distribution,API,Hydro QuÃ©bec,API,47.942491,API,-69.047140,API,258,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-CÃ©saire,API,QC_SCS_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.411497,API,-72.990382,API,34,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-CÃ©saire JCT,API,QC_SCS_JCT,API,Junction,API,Hydro QuÃ©bec,API,45.557775,API,-72.812776,API,77,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-Damase,API,QC_SDA_GSS,API,Generation,API,Hydro QuÃ©bec,API,48.625398,API,-67.879294,API,263,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-Damase JCT,API,QC_SDA_JCT,API,Junction,API,Hydro QuÃ©bec,API,48.624607,API,-67.878836,API,283,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Seigneurie de BeauprÃ©,API,QC_SDB_GSS,API,Generation,API,Hydro QuÃ©bec,API,47.325569,API,-70.856415,API,862,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Seigneurie de BeauprÃ© JCT,API,QC_SDB_JCT,API,Junction,API,Hydro QuÃ©bec,API,47.235164,API,-70.777796,API,495,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Sidbec-Dosco,API,QC_SDD_ISS,API,Industrial,API,Hydro QuÃ©bec,API,45.834155,API,-73.240669,API,19,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-Donat,API,QC_SDN_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.291377,API,-74.213266,API,440,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-Donat JCT,API,QC_SDN_JCT,API,Junction,API,Hydro QuÃ©bec,API,46.104935,API,-74.436837,API,474,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Sainte-Ã‰mÃ©lie,API,QC_SEM_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.302911,API,-73.590802,API,228,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Sainte-Ã‰mÃ©lie JCT,API,QC_SEM_JCT,API,Junction,API,Hydro QuÃ©bec,API,46.196441,API,-73.491253,API,196,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-Eustache,API,QC_SEU_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.581196,API,-73.920229,API,38,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-Ã‰variste,API,QC_SEV_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.965661,API,-70.930590,API,301,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-FÃ©licien,API,QC_SFE_DSS,API,Distribution,API,Hydro QuÃ©bec,API,48.687540,API,-72.497619,API,120,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Fibrek SENC,API,QC_SFK_ISS,API,Industrial,API,Hydro QuÃ©bec,API,48.745555,API,-72.512424,API,126,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Fibrek SENC JCT,API,QC_SFK_JCT,API,Junction,API,Hydro QuÃ©bec,API,48.742514,API,-72.495583,API,127,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Saint-FranÃ§ois,API,QC_SFR_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.673726,API,-73.628770,API,30,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Sainte-Germaine,API,QC_SGE_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.404956,API,-70.521941,API,432,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
SGL Canada,API,QC_SGL_ISS,API,Industrial,API,Hydro QuÃ©bec,API,45.636338,API,-74.289569,API,58,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
SGL Canada JCT,API,QC_SGL_JCT,API,Junction,API,Hydro QuÃ©bec,API,45.648799,API,-74.301276,API,81,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-Georges,API,QC_SGO_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.147443,API,-70.673351,API,215,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Shawinigan-2,API,QC_SH2_GSS,API,Generation,API,Hydro QuÃ©bec,API,46.535741,API,-72.766879,API,50,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Shawinigan-3,API,QC_SH3_GSS,API,Generation,API,Hydro QuÃ©bec,API,46.533799,API,-72.765615,API,59,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Sheldrake,API,QC_SHD_GSS,API,Generation,API,Hydro QuÃ©bec,API,50.313069,API,-64.908810,API,57,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Sheldrake JCT,API,QC_SHD_JCT,API,Junction,API,Hydro QuÃ©bec,API,50.290158,API,-64.937947,API,57,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Sherbrooke,API,QC_SHR_TSS,API,Terminal,API,Hydro QuÃ©bec,API,45.412650,API,-72.001909,API,224,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Simard,API,QC_SIM_TSS,API,Terminal,API,Hydro QuÃ©bec,API,48.546877,API,-71.190175,API,131,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Saint-Jean,API,QC_SJE_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.473023,API,-73.833092,API,40,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-Joseph,API,QC_SJO_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.314192,API,-70.866866,API,235,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-JÃ©rÃ´me,API,QC_SJR_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.779933,API,-74.076130,API,156,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Silicium-BÃ©cancour,API,QC_SLB_ISS,API,Industrial,API,Hydro QuÃ©bec,API,46.371996,API,-72.386599,API,25,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-Lin,API,QC_SLI_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.817955,API,-73.767728,API,62,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-Louis,API,QC_SLO_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.294397,API,-73.840128,API,39,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Sully,API,QC_SLY_DSS,API,Distribution,API,Hydro QuÃ©bec,API,47.460390,API,-69.160839,API,254,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Sully JCT,API,QC_SLY_JCT,API,Junction,API,Hydro QuÃ©bec,API,47.658501,API,-69.123290,API,489,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-Lazare,API,QC_SLZ_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.646571,API,-70.796873,API,333,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Sainte-Marguerite-3,API,QC_SM3_GSS,API,Generation,API,Hydro QuÃ©bec,API,50.714911,API,-66.781721,API,165,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Sainte-Marie,API,QC_SMA_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.443567,API,-70.995099,API,270,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-Michel,API,QC_SMC_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.584357,API,-73.626653,API,32,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-Maxime,API,QC_SMX_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.503171,API,-73.482305,API,21,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-Maxime JCT,API,QC_SMX_JCT,API,Junction,API,Hydro QuÃ©bec,API,45.473582,API,-73.461052,API,18,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Sorel,API,QC_SOR_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.032082,API,-73.137467,API,17,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Sources,API,QC_SOU_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.488184,API,-73.803795,API,38,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-Pascal,API,QC_SPA_DSS,API,Distribution,API,Hydro QuÃ©bec,API,47.521316,API,-69.801442,API,52,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Sainte-PerpÃ©tue,API,QC_SPE_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.067829,API,-72.442249,API,57,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Sainte-PerpÃ©tue JCT,API,QC_SPE_JCT,API,Junction,API,Hydro QuÃ©bec,API,46.247179,API,-72.535580,API,27,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Spruce Falls Inc.,API,QC_SPF_ISS,API,Industrial,API,Hydro QuÃ©bec,API,48.831441,API,-67.555580,API,45,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Spruce Falls Inc. JCT,API,QC_SPF_JCT,API,Junction,API,Hydro QuÃ©bec,API,48.805730,API,-67.564331,API,83,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-Patrick,API,QC_SPK_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.474706,API,-73.576322,API,20,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-Polycarpe,API,QC_SPL_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.303853,API,-74.294392,API,53,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-Polycarpe JCT,API,QC_SPL_JCT,API,Junction,API,Hydro QuÃ©bec,API,45.269339,API,-74.241158,API,43,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Shipshaw,API,QC_SPS_GSS,API,Generation,API,Hydro QuÃ©bec,API,48.447041,API,-71.217053,API,57,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Shipshaw 1 JCT,API,QC_SPS1_JCT,API,Junction,API,Hydro QuÃ©bec,API,48.445522,API,-71.224859,API,57,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Shipshaw 2 JCT,API,QC_SPS2_JCT,API,Junction,API,Hydro QuÃ©bec,API,48.453870,API,-71.206962,API,60,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Squatec,API,QC_SQU_DSS,API,Distribution,API,Hydro QuÃ©bec,API,47.878283,API,-68.738962,API,169,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Squatec JCT,API,QC_SQU_JCT,API,Junction,API,Hydro QuÃ©bec,API,47.682799,API,-68.981655,API,337,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-Robert-Bellarmin,API,QC_SRB_GSS,API,Generation,API,Hydro QuÃ©bec,API,45.700711,API,-70.536465,API,506,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Sarcelle,API,QC_SRC_GSS,API,Generation,API,Hydro QuÃ©bec,API,52.667913,API,-76.630478,API,213,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Saint-RÃ©mi,API,QC_SRE_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.266865,API,-73.607546,API,59,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-RÃ©mi JCT,API,QC_SRE_JCT,API,Junction,API,Hydro QuÃ©bec,API,45.348445,API,-73.654127,API,39,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saraguay,API,QC_SRG_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.505683,API,-73.747748,API,33,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Sainte-Rosalie,API,QC_SRL_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.634738,API,-72.909034,API,26,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Sainte-Rosalie JCT,API,QC_SRL_JCT,API,Junction,API,Hydro QuÃ©bec,API,45.805880,API,-72.505552,API,85,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Sainte-Rose,API,QC_SRO_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.623160,API,-73.760068,API,40,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Sorel-Sud,API,QC_SRS_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.016066,API,-73.086550,API,19,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Serres Toundra,API,QC_SRT_ISS,API,Industrial,API,Hydro QuÃ©bec,API,48.743957,API,-72.503882,API,129,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Saint-Sauveur,API,QC_SSA_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.898262,API,-74.203326,API,252,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-SÃ©bastien,API,QC_SSB_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.130021,API,-73.147380,API,36,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-SÃ©bastien JCT,API,QC_SSB_JCT,API,Junction,API,Hydro QuÃ©bec,API,45.306434,API,-73.169134,API,43,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-Sulpice,API,QC_SSL_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.801540,API,-73.433494,API,15,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
SSPM Pontiac,API,QC_SSP_ISS,API,Industrial,API,Hydro QuÃ©bec,API,45.642371,API,-76.669688,API,101,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Sept-ÃŽles,API,QC_STI_DSS,API,Distribution,API,Hydro QuÃ©bec,API,50.215325,API,-66.366101,API,11,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Sept-ÃŽles JCT,API,QC_STI_JCT,API,Junction,API,Hydro QuÃ©bec,API,50.283729,API,-66.410293,API,69,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Stukely,API,QC_STK_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.322067,API,-72.400948,API,278,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Sainte-ThÃ©rÃ¨se-Ouest,API,QC_STO_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.622205,API,-73.852831,API,39,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Sainte-ThÃ©rÃ¨se-Ouest JCT,API,QC_STO_JCT,API,Junction,API,Hydro QuÃ©bec,API,45.593624,API,-73.844986,API,32,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Senneterre,API,QC_STR_DSS,API,Distribution,API,Hydro QuÃ©bec,API,48.387230,API,-77.251245,API,305,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Stanstead,API,QC_STS_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.020811,API,-72.114257,API,271,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Stanstead JCT,API,QC_STS_JCT,API,Junction,API,Hydro QuÃ©bec,API,45.103716,API,-71.914706,API,393,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-Ulric-Saint-LÃ©andre,API,QC_SUL_GSS,API,Generation,API,Hydro QuÃ©bec,API,48.735359,API,-67.666072,API,147,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Saint-Ulric-Saint-LÃ©andre JCT,API,QC_SUL_JCT,API,Junction,API,Hydro QuÃ©bec,API,48.762051,API,-67.718915,API,83,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Sayabec,API,QC_SYB_DSS,API,Distribution,API,Hydro QuÃ©bec,API,48.556449,API,-67.686472,API,176,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
TCPL Blainville,API,QC_TCBL_ISS,API,Industrial,API,Hydro QuÃ©bec,API,45.710882,API,-73.848259,API,58,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Trans Canada Ã‰nergie,API,QC_TCE_ISS,API,Industrial,API,Hydro QuÃ©bec,API,46.366867,API,-72.405060,API,25,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Tracy,API,QC_TCY_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.995983,API,-73.172340,API,16,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
TÃ©miscouata,API,QC_TEM_GSS,API,Generation,API,Hydro QuÃ©bec,API,45.710882,API,-73.848259,API,58,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Terrebonne,API,QC_TER_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.702743,API,-73.625890,API,26,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Terrebonne JCT,API,QC_TER_JCT,API,Junction,API,Hydro QuÃ©bec,API,45.736964,API,-73.550266,API,16,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Thibaudeau,API,QC_THI_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.565473,API,-72.729001,API,98,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Thimens,API,QC_THM_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.505383,API,-73.754406,API,34,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Thetford,API,QC_THT_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.075510,API,-71.342458,API,296,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Thurso,API,QC_THU_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.608036,API,-75.247607,API,63,API,QC,API,Quebec,API,Quebec.a,API,Previously called Thurso substation,API
Toulnustouc,API,QC_TLC_GSS,API,Generation,API,Hydro QuÃ©bec,API,49.970609,API,-68.161950,API,166,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Tilly,API,QC_TLY_TSS,API,Terminal,API,Hydro QuÃ©bec,API,53.871672,API,-73.466920,API,313,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Temcell,API,QC_TMC_ISS,API,Industrial,API,Hydro QuÃ©bec,API,46.713128,API,-79.091866,API,201,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Templeton,API,QC_TMP_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.509476,API,-75.587772,API,56,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Trenche,API,QC_TRC_GSS,API,Generation,API,Hydro QuÃ©bec,API,47.751591,API,-72.879396,API,232,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Touraine,API,QC_TRN_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.492886,API,-75.702355,API,66,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Trois-Pistoles,API,QC_TRP_DSS,API,Distribution,API,Hydro QuÃ©bec,API,48.109749,API,-69.141617,API,140,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Trois-RiviÃ¨res,API,QC_TRR_SWS,API,Switching,API,Hydro QuÃ©bec,API,46.364470,API,-72.601763,API,40,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Uniboard Canada Inc.,API,QC_UCI_ISS,API,Industrial,API,Hydro QuÃ©bec,API,48.554359,API,-67.659087,API,177,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Uniboard Canada Inc. JCT,API,QC_UCI_JCT,API,Junction,API,Hydro QuÃ©bec,API,48.551488,API,-67.672515,API,176,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Ville de Joliette,API,QC_VDJ_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.023732,API,-73.423798,API,43,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Ville de Joliette 1 JCT,API,QC_VDJ1_JCT,API,Junction,API,Hydro QuÃ©bec,API,46.024238,API,-73.419894,API,43,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Ville de Joliette 2 JCT,API,QC_VDJ2_JCT,API,Junction,API,Hydro QuÃ©bec,API,46.024650,API,-73.419053,API,43,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Vents du Kempt,API,QC_VDK_GSS,API,Generation,API,Hydro QuÃ©bec,API,48.316301,API,-67.140296,API,358,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Ville de Magog,API,QC_VDM_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.274014,API,-72.121252,API,204,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Ville de Magog JCT,API,QC_VDM_JCT,API,Junction,API,Hydro QuÃ©bec,API,45.293712,API,-72.135132,API,250,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Val dOr,API,QC_VDO_DSS,API,Distribution,API,Hydro QuÃ©bec,API,48.116903,API,-77.797741,API,296,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Vaudreuil-Soulanges,API,QC_VDS_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.413078,API,-74.133586,API,60,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Vignan,API,QC_VGN_TSS,API,Terminal,API,Hydro QuÃ©bec,API,45.496135,API,-75.702082,API,66,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Viger,API,QC_VIG_SWS,API,Switching,API,Hydro QuÃ©bec,API,45.487957,API,-73.544175,API,16,API,QC,API,Quebec,API,Quebec.a,API,Disconnect station,API
Viterra Inc.,API,QC_VIT_ISS,API,Industrial,API,Hydro QuÃ©bec,API,46.388524,API,-72.378898,API,25,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Valleyfield,API,QC_VLF_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.251243,API,-74.110932,API,37,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Villeroy,API,QC_VLL_DSS,API,Distribution,API,Hydro QuÃ©bec,API,46.383215,API,-71.882715,API,121,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Varennes,API,QC_VRN_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.703101,API,-73.404992,API,15,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Ville de Sherbrooke Saint-FranÃ§ois,API,QC_VSF_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.421698,API,-71.905139,API,153,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Ville de Sherbrooke Galt,API,QC_VSG_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.390661,API,-71.882130,API,163,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Ville de Sherbrooke MassÃ©,API,QC_VSM_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.371325,API,-72.017580,API,237,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Ville de Sherbrooke Orford,API,QC_VSO_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.399108,API,-71.964182,API,212,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Val-TÃ©treau,API,QC_VTR_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.419706,API,-75.739955,API,60,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Waconichi,API,QC_WCO_DSS,API,Distribution,API,Hydro QuÃ©bec,API,50.292875,API,-73.771229,API,423,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Waconichi JCT,API,QC_WCO_JCT,API,Junction,API,Hydro QuÃ©bec,API,50.120602,API,-74.289643,API,387,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Weedon,API,QC_WDN_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.685630,API,-71.458868,API,257,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Wemindji,API,QC_WJI_DSS,API,Distribution,API,Hydro QuÃ©bec,API,53.006197,API,-78.792034,API,16,API,QC,API,Quebec,API,Quebec.b,API,NULL,API
Wakefield,API,QC_WKF_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.666073,API,-75.943435,API,179,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Waterloo,API,QC_WLO_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.341647,API,-72.533611,API,217,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Windsor,API,QC_WND_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.568782,API,-71.993478,API,172,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Waswanipi,API,QC_WSW_DSS,API,Distribution,API,Hydro QuÃ©bec,API,49.613084,API,-76.017919,API,318,API,QC,API,Quebec,API,Quebec.b,API,Location approximate,API
Wyman,API,QC_WYM_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.552742,API,-76.324922,API,141,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
Yamaska,API,QC_YAM_DSS,API,Distribution,API,Hydro QuÃ©bec,API,45.969646,API,-72.836369,API,29,API,QC,API,Quebec,API,Quebec.a,API,NULL,API
